"The payment could not be authorized, because it is not certain.","El pago no puede ser autorizado porque no es cierto."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment method !paymentMethod does not support recurring payment.","La forma de pago !paymentMethod no admite pagos recurrentes."
"The payment method !paymentMethodName does not support the currency '!currency'.","La forma de pago! PaymentMethodName no soporta la moneda '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","La forma de pago! PaymentMethodName no está disponible en tu país ('!country')."
"The payment method '!paymentMethod' cannot be used for Moto payments.","The payment method '!paymentMethod' cannot be used for Moto payments."
"The payment update has been made.","The payment update has been made."
"The portal id provided by Open Payment Platform","The portal id provided by Open Payment Platform"
"The postal code is invalid.","The postal code is invalid."
"The postal code is missing.","The postal code is missing."
"The product quantity is invalid.","The product quantity is invalid."
"The product quantity is missing.","The product quantity is missing."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Open Payment Platform. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Open Payment Platform. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The refund announcement failed.","The refund announcement failed."
"The refund failed due to an unkown reason.","The refund failed due to an unkown reason."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The response seems not to be valid.","The response seems not to be valid."
"The second of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off.","The second of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off."
"The second of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off. The placeholder {reference_id} can be used to display the reference number on the account statement.","The second of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off. The placeholder {reference_id} can be used to display the reference number on the account statement."
"The secret key set in the Open Payment Platform backend, on .","The secret key set in the Open Payment Platform backend, on ."
"The secret key set in the Open Payment Platform backend, on backendUrlLive____.","The secret key set in the Open Payment Platform backend, on backendUrlLive____."
"The sender ID is provided by Open Payment Platform.","El Sender ID es proporcionada por Open Payment Platform."
"The sender ID is provided by Open Payment Platform. This is only needed by the hidden authorization.","The sender ID is provided by Open Payment Platform. This is only needed by the hidden authorization."
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Open Payment Platform.","The site id (PBX_RANG) as defined in the backoffice of Open Payment Platform."
"The style of the input field, using inline CSS. This style will be appkied if 'Use Style' is set to 'Inline Style'.","The style of the input field, using inline CSS. This style will be appkied if 'Use Style' is set to 'Inline Style'."
"The sub account id provided by Open Payment Platform","The sub account id provided by Open Payment Platform"
"The surname is invalid.","The surname is invalid."
"The surname is missing.","The surname is missing."
"The telephone number is invalid.","The telephone number is invalid."
"The telephone number is missing.","The telephone number is missing."
"The text which will be displayed on the account- and credit card statements. This will be cut at 27 characters to make a new line. It is not possible to force a new line throught the us of e.g. spaces ("" "").","The text which will be displayed on the account- and credit card statements. This will be cut at 27 characters to make a new line. It is not possible to force a new line throught the us of e.g. spaces ("" "")."
"The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off.","The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off."
"The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off. The placeholder {reference_id} can be used to display the reference number on the account statement.","The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off. The placeholder {reference_id} can be used to display the reference number on the account statement."
"The total order amount is invalid.","The total order amount is invalid."
"The total order amount is missing.","The total order amount is missing."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","La cantidad del reembolso total de (!totalRefundedAmount) no puede ser mayor que la cantidad capturada (!capturedAmount)."
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction failed due to an unknown reason.","La transacción ha fallado con un error desconocido."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction reaches an invalid state, because the response of Open Payment Platform does corresponds to the specification. Most likely your account is misconfigured (e.g. wrong entity ID).","The transaction reaches an invalid state, because the response of Open Payment Platform does corresponds to the specification. Most likely your account is misconfigured (e.g. wrong entity ID)."
"The transaction was cancelled by the user.","The transaction was cancelled by the user."
"The unit price is invalid.","The unit price is invalid."
"The unit price is missing.","The unit price is missing."
"The user ID is provided by Open Payment Platform.","The User ID is provided by Open Payment Platform."
"The validation at step authorize is not supported for ajax and hidden authorization","The validation at step authorize is not supported for ajax and hidden authorization"
"The whole transaction is cancelled.","Toda la operación fue cancelada."
"The width of the iframe containing the input field.","The width of the iframe containing the input field."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Ha habido un problema durante el procesamiento de su pago. Por favor, póngase en contacto con el dueño de la tienda para asegurarse de que su pedido se ha realizado con éxito."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There is some information missing.","There is some information missing."
"There seems to be a problem with the Open Payment Platform module.","Parece que hay un problema con el módulo de Open Payment Platform."
"There was an error validating the login and password.","There was an error validating the login and password."
"This URL has to be entered in the backend of Open Payment Platform as TransactionStatus URL.","This URL has to be entered in the backend of Open Payment Platform as TransactionStatus URL."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This is a brief installation instruction of the main and most important installation steps. It is important that you strictly follow the check-list. Only by doing so, the secure usage in correspondence with all security regulations can be guaranteed.","This is a brief installation instruction of the main and most important installation steps. It is important that you strictly follow the check-list. Only by doing so, the secure usage in correspondence with all security regulations can be guaranteed."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Open Payment Platform module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Open Payment Platform module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip."
"This message is returned by Open Payment Platform for this transaction.","Este mensaje se devuelve por Open Payment Platform para esta transacción."
"This message is shown to the customer, when he fails to pass the solvency check.","This message is shown to the customer, when he fails to pass the solvency check."
"This message is shown to the customer, when the system of Open Payment Platform is not reachable or unavailable.","This message is shown to the customer, when the system of Open Payment Platform is not reachable or unavailable."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Open Payment Platform account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Open Payment Platform account."
"This payment method is unavailable.","This payment method is unavailable."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","Este estado se define cuando el pago fue exitoso y que está autorizado."
"This transaction is already closed for further captures.","Esta transacción ya está cerrada para otras contabilizaciones"
"This transaction is already closed for further refunds.","Esta operación se ha cerrado por más créditos."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Timeout para los pagos pendientes (min)"
"Titel","Titulo"
"Title","Title"
"Title of the payment method","Nombre de la forma de pago"
"To use the Klarna payment method, please specify the Klarna merchant id (EID).","To use the Klarna payment method, please specify the Klarna merchant id (EID)."
"To use the Klarna payment method, the billing and shipping addresses must not differ.","To use the Klarna payment method, the billing and shipping addresses must not differ."
"To use this payment method you need to add a state to your address.","Para utilizar este método de pago es necesario agregar un estado a su dirección."
"Total","Total"
"Total Shipping Charges","Total de gastos de envío"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Transacción autorizada"
"Transaction Cancelled","Transacción cancelada"
"Transaction Captured","Transacción contabilizada"
"Transaction History","Transaction History"
"Transaction Id","Transaction Id"
"Transaction Paid","Transacción pagado"
"Transaction Uncertain","Transacción es incierto"
"Transaction Updates","Transaction Updates"
"Transaction cancelled successfully","Transacción cancelada exitosamente"
"Transaction captured successfully","Transacción capturado con éxito"
"Transaction failed with an unkown reason.","Transaction failed with an unkown reason."
"Transaction failed with code @code and message @message.","Transaction failed with code @code and message @message."
"Transaction failed with code @code.","Transaction failed with code @code."
"Transaction history","Resumen de transacciones"
"Transaction was authorized over the deferred authorization mechanism.","Operación fue autorizada por el mecanismo de autorización diferido."
"TransactionStatus URL","TransactionStatus URL"
"Transactions","Transactions"
"Unable to save the invoice.","No se puede guardar la factura."
"Uncertain Status","Estado Incierto"
"Uncertain scoring","Uncertain scoring"
"Uncertain transactions","Transacción está incierta"
"Unexpected transaction context type.","Unexpected transaction context type."
"Unfortunately, we cannot handle this purchase via Klarna. Please select an alternative payment method to complete your order.","Unfortunately, we cannot handle this purchase via Klarna. Please select an alternative payment method to complete your order."
"United Kingdom","United Kingdom"
"Unknown error occurred while processing your request.","Unknown error occurred while processing your request."
"Update","Actualización"
"Update Qty's","Actualización de la cantidad"
"Update interval for payments","Interval de actualisación para pagos"
"Use Base Currency","Use Base Currency"
"Use Default","Utilice la configuración estándar."
"Use Style","Use Style"
"Use base currency","Use base currency"
"User ID","User ID"
"User Id","ID de usuario"
"User Password","Contraseña del Usuario"
"V PAY","V PAY"
"VISA","VISA"
"VISA (Debit)","VISA (Debit)"
"VISA Electron","VISA Electron"
"Validation","Validación"
"Validation: The amounts do not match.","Validation: The amounts do not match."
"Validation: The currencies do not match.","Validation: The currencies do not match."
"Validation: The payment brands do not match.","Validation: The payment brands do not match."
"Validation: The payment types do not match.","Validation: The payment types do not match."
"Version","Version"
"Version 1 (Classic)","Version 1 (Classic)"
"Version 2 (PCI DSS SAQ A)","Version 2 (PCI DSS SAQ A)"
"View","View"
"Visa","Visa"
"Wait On Success Page","Wait On Success Page"
"Waiting for bank","Esperando banco"
"Waiting for client payment","Esperando para el pago del cliente"
"Waiting for risk management","Esperando a la gestión de riesgos"
"We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because of various (temporary) reasons. We advise you to choose a different payment method to complete your order.","We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because of various (temporary) reasons. We advise you to choose a different payment method to complete your order."
"We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because one or more fields appeared to be incorrect. We advise you to check all entered values and try again or choose a different payment method to complete your order.","We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because one or more fields appeared to be incorrect. We advise you to check all entered values and try again or choose a different payment method to complete your order."
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","Hemos experimentado un problema con su extensión de pago sellxed. Para obtener más información, visite la página de configuración del plugin."
"Webhook Secret Key","Webhook Secret Key"
"Webhook URL","Webhook URL"
"When the store is not available (network outage, server failure or any other outage), when the feedback of Open Payment Platform is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Open Payment Platform is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"Wrapper for encrypted notifcation","Wrapper for encrypted notifcation"
"Year","Año"
"Yellow","Yellow"
"Yes","Sí"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can change this brand code, if your PSP supports different countries for this payment method","You can change this brand code, if your PSP supports different countries for this payment method"
"You can configure under the Webhook in the backend of Open Payment Platform under Administration > Webhooks.","You can configure under the Webhook in the backend of Open Payment Platform under Administration > Webhooks."
"You can decide on the order status new orders should have after they are processed successfully.","Define el estado del pedido de nuevas órdenes, que se procesaron correctamente."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Define el estado del pedido de nuevas órdenes con el estado inseguro."
"You can define custom parameters that are sent to the PSP with every request. Syntax: ""customParameters[RISK_MID]=123123"", one parameter per line.","You can define custom parameters that are sent to the PSP with every request. Syntax: ""customParameters[RISK_MID]=123123"", one parameter per line."
"You can restrict the available countries. If no country is selected all available will be shown.","You can restrict the available countries. If no country is selected all available will be shown."
"You can specify the order status for new orders that have an uncertain authorisation status.","Se puede especificar el estado del pedido de los nuevos pedidos que tienen un estado de autorización incierto."
"You can specify the order status for orders that are approved after being in a uncertain state.","You can specify the order status for orders that are approved after being in a uncertain state."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","Se puede especificar el estado del pedido para los pedidos que se capturan de forma directa después del pedido o de forma manual en el backend."
"You can specify the order status for orders that are denied after being in a uncertain state.","You can specify the order status for orders that are denied after being in a uncertain state."
"You can specify the order status when an order is cancelled.","Se puede especificar el estado del pedido cuando un pedido se cancela."
"You can specify the secret key during the setup of the webhook.","You can specify the secret key during the setup of the webhook."
"You can switch between the different environments, by selecting the corresponding operation mode.","You can switch between the different environments, by selecting the corresponding operation mode."
"You can switch between the different test modes.","You can switch between the different test modes."
"You can use a custom JavaScript file on the payment page and iframe authorization.","Puede utilizar un archivo JavaScript personalizado en la página de pago y autorización iFrame."
"You can use a custom cancel button image for the payment page and iframe authorization.","Puede utilizar una imagen personalizada botón de cancelación para la página de pago y autorización iframe."
"You can use a custom css file on the payment page and iframe authorization.","Puede utilizar un archivo CSS personalizado en la página de pago y autorización iFrame."
"You can use a custom pay button image for the payment page and iframe authorization.","Puede utilizar una imagen de botón de pago personalizado para la página de pago y autorización iFrame."
"You created the order.","You created the order."
"You do not specify yet a user id. Please specify in the main configurations a user id.","You do not specify yet a user id. Please specify in the main configurations a user id."
"You do not specify yet a user password. Please specify in the main configurations a user password.","You do not specify yet a user password. Please specify in the main configurations a user password."
"You do not specify yet the global entity ID. Please specify in the main configurations a global entity id.","You do not specify yet the global entity ID. Please specify in the main configurations a global entity id."
"You have no stored aliases.","You have no stored aliases."
"You have to enter a card number.","Debe inserir un número de tarjeta"
"You have to enter bank code of your bank.","Debe introducir el código bancario"
"You have to enter commercial number of you company.","Usted tiene que ingresar el número comercial de su empresa."
"You have to enter either the CVC code or the issue number of your card.","Usted tiene que ingresar ya sea el código CVC o el número de expedición de la tarjeta."
"You have to enter sales tax number of you company.","Usted tiene que ingresar el número de impuesto sobre las ventas de su empresa."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Entrar en el BIC."
"You have to enter the CVC code from your card.","Debe introducir el CVC su tarjeta."
"You have to enter the IBAN.","Entrar en el IBAN."
"You have to enter the account holder name on the card.","Usted tiene que introducir el nombre del titular de la tarjeta."
"You have to enter the account holder name.","Entrar en el nombre del titular de la cuenta."
"You have to enter the card holder name on the card.","Debe introducir el titular de la tarjeta."
"You have to enter the location of your bank.","Tienes que entrar en la ubicación de su banco."
"You have to enter the name of the account owner.","Debe introducir el titular de la cuenta bancaria"
"You have to enter the name of your bank.","Usted tiene que introducir el nombre de su banco."
"You have to enter your IBAN Number.","Tiene que introducir su número de IBAN."
"You have to enter your bank account number.","Debe introducir el número de cuenta de tu cuenta bancaria."
"You have to enter your gender.","Tienes que entrar en su sexo."
"You have to enter your social security number.","Tiene que introducir su número de seguro social."
"You may choose one of the cards you paid before on this site.","Usted puede elegir entre una tarjeta utilizada anteriormente:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You must accept the terms of the mandate.","You must accept the terms of the mandate."
"You must agree to the presented mandate text.","You must agree to the presented mandate text."
"You must agree to the terms of service.","You must agree to the terms of service."
"You receive an Entity ID when you create your Open Payment Platform account. The entity ID specified here will be taken, when no specific Entity ID is defined in the payment method settings.","You receive an Entity ID when you create your Open Payment Platform account. The entity ID specified here will be taken, when no specific Entity ID is defined in the payment method settings."
"You will be redirect to the order confirmation page.","Se le redirige a la página de confirmación del pedido."
"You've reached the maximum amount of Afterpay paments.","You've reached the maximum amount of Afterpay paments."
"Your CoC number is incorrect.","Your CoC number is incorrect."
"Your address is invalid or incomplete.","Your address is invalid or incomplete."
"Your age is below 18.","Your age is below 18."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Su navegador no permite la ejecución de JavaScript. Por favor, active JavaScript en su navegador y vuelva a cargar esta página."
"Your email address is invalid or incomplete.","Your email address is invalid or incomplete."
"Your order amount is too high.","Your order amount is too high."
"Your order amount is too low.","Your order amount is too low."
"Your request to use Afterpay has been declined.","Your request to use Afterpay has been declined."
"OPPCw Aliases","OPPCw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Open Payment Platform Aliases","Open Payment Platform Aliases"
"Open Payment Platform Error","Open Payment Platform Error"
"Open Payment Platform Parameters","Open Payment Platform Parameters"
"Open Payment Platform Refund Items","Open Payment Platform Refund Items"
"Open Payment Platform Section","Open Payment Platform Section"
"Open Payment Platform Transactions","Open Payment Platform Transactions"
"Open Payment Platform Unique ID","Open Payment Platform Unique ID"
"Open Payment Platform sends the invoice to the customer. It can be either send by postal services or by e-mail.","Open Payment Platform sends the invoice to the customer. It can be either send by postal services or by e-mail."
"Open Payment Platform:","Open Payment Platform:"
"Open Payment Platform: Alias Management","Open Payment Platform: Alias Management"
"customweb ltd","customweb ltd"
"http://www.sellxed.com/shop/en/software/manual/index/en/magento-payone-zahlungs-extension.html#chapter_3_1","http://www.sellxed.com/shop/en/software/manual/index/en/magento-payone-zahlungs-extension.html#chapter_3_1"
"md5","md5"
"no","no"
"or","or"
"sha2-384","sha2-384"
"yes","yes"
