"The text which will be displayed on the account- and credit card statements. This will be cut at 27 characters to make a new line. It is not possible to force a new line throught the us of e.g. spaces ("" "").","The text which will be displayed on the account- and credit card statements. This will be cut at 27 characters to make a new line. It is not possible to force a new line throught the us of e.g. spaces ("" "")."
"The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off.","The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off."
"The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off. The placeholder {reference_id} can be used to display the reference number on the account statement.","The third of three possible lines to be displayed on account and credit card statements. This line may be up to 27 characters long, all further characters will be cut off. The placeholder {reference_id} can be used to display the reference number on the account statement."
"The total order amount is invalid.","The total order amount is invalid."
"The total order amount is missing.","The total order amount is missing."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount)."
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction failed due to an unknown reason.","The transaction failed due to an unknown reason."
"The transaction failed with error code !code.","The transaction failed with error code: !code"
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction reaches an invalid state, because the response of Open Payment Platform does corresponds to the specification. Most likely your account is misconfigured (e.g. wrong entity ID).","The transaction reaches an invalid state, because the response of Open Payment Platform does not correspond to the specification. Most likely your account is misconfigured (e.g. wrong entity ID)."
"The transaction was cancelled by the user.","The transaction was cancelled by the user."
"The unit price is invalid.","The unit price is invalid."
"The unit price is missing.","The unit price is missing."
"The user ID is provided by Open Payment Platform.","The User ID is provided by Open Payment Platform."
"The validation at step authorize is not supported for ajax and hidden authorization","The validation at step authorize is not supported for ajax and hidden authorization"
"The whole transaction is cancelled.","The entire transaction has been cancelled."
"The width of the iframe containing the input field.","The width of the iframe containing the input field."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There is some information missing.","There is some information missing."
"There seems to be a problem with the Open Payment Platform module.","There seems to be a problem with the Open Payment Platform module."
"There was an error validating the login and password.","There was an error validating the login and password."
"This URL has to be entered in the backend of Open Payment Platform as TransactionStatus URL.","This URL has to be entered in the backend of Open Payment Platform as TransactionStatus URL."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend the confirmation email."
"This is a brief installation instruction of the main and most important installation steps. It is important that you strictly follow the check-list. Only by doing so, the secure usage in correspondence with all security regulations can be guaranteed.","This is a brief installation instruction of the main and most important installation steps. It is important that you strictly follow the check-list. Only by doing so, the secure usage in correspondence with all security regulations can be guaranteed."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Open Payment Platform module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","This is a brief instruction of the most important installation steps, which need to be performed when installing the Open Payment Platform module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip."
"This message is returned by Open Payment Platform for this transaction.","This message has been sent by Open Payment Platform for this transaction."
"This message is shown to the customer, when he fails to pass the solvency check.","This message is shown to the customer, when he fails to pass the solvency check."
"This message is shown to the customer, when the system of Open Payment Platform is not reachable or unavailable.","This message is shown to the customer, when the system of Open Payment Platform is not reachable or unavailable."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Open Payment Platform account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Open Payment Platform account."
"This payment method is unavailable.","This payment method is unavailable."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate/deactivate the 3D Secure check. Please check with PayBox if you are allowed to deactivate the 3D Secure check. This setting only has an effect if you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","This status is set when the payment was successful and it is authorised."
"This transaction is already closed for further captures.","This transaction is already closed for further captures"
"This transaction is already closed for further refunds.","This transaction has been closed for further refunds."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Time-out for pending payments (in min)."
"Titel","Title"
"Title","Title"
"Title of the payment method","Name of the payment method"
"To use the Klarna payment method, please specify the Klarna merchant id (EID).","To use the Klarna payment method, please specify the Klarna merchant ID (EID)."
"To use the Klarna payment method, the billing and shipping addresses must not differ.","To use the Klarna payment method, the billing and shipping addresses must not differ."
"To use this payment method you need to add a state to your address.","To use this payment method you need to add a state to your address."
"Total","Total"
"Total Shipping Charges","Total shipping charges"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Transaction authorised"
"Transaction Cancelled","Transaction cancelled"
"Transaction Captured","Transaction captured"
"Transaction History","Transaction History"
"Transaction Id","Transaction ID"
"Transaction Paid","Transaction paid"
"Transaction Uncertain","Transaction uncertain"
"Transaction Updates","Transaction Updates"
"Transaction cancelled successfully","Transaction cancelled successfully"
"Transaction captured successfully","Transaction captured successfully"
"Transaction failed with an unkown reason.","Transaction failed with an unkown reason."
"Transaction failed with code @code and message @message.","Transaction failed with code @code and message @message."
"Transaction failed with code @code.","Transaction failed with code @code."
"Transaction history","Transaction History"
"Transaction was authorized over the deferred authorization mechanism.","Transaction was authorized over the deferred authorization mechanism."
"TransactionStatus URL","TransactionStatus URL"
"Transactions","Transactions"
"Unable to save the invoice.","Unable to save the invoice."
"Uncertain Status","Uncertain status"
"Uncertain scoring","Uncertain scoring"
"Uncertain transactions","Uncertain transactions"
"Unexpected transaction context type.","Unexpected transaction context type."
"Unfortunately, we cannot handle this purchase via Klarna. Please select an alternative payment method to complete your order.","Unfortunately, we cannot handle this purchase via Klarna. Please select an alternative payment method to complete your order."
"United Kingdom","United Kingdom"
"Unknown error occurred while processing your request.","Unknown error occurred while processing your request."
"Update","Update"
"Update Qty's","Adjust Quantity"
"Update interval for payments","Update interval for payments"
"Use Base Currency","Use Base Currency"
"Use Default","Use Default"
"Use Style","Use Style"
"Use base currency","Use base currency"
"User ID","User ID"
"User Id","User ID"
"User Password","User Password"
"V PAY","V PAY"
"VISA","VISA"
"VISA (Debit)","VISA (Debit)"
"VISA Electron","VISA Electron"
"Validation","Validation"
"Validation: The amounts do not match.","Validation: The amounts do not match."
"Validation: The currencies do not match.","Validation: The currencies do not match."
"Validation: The payment brands do not match.","Validation: The payment brands do not match."
"Validation: The payment types do not match.","Validation: The payment types do not match."
"Version","Version"
"Version 1 (Classic)","Version 1 (Classic)"
"Version 2 (PCI DSS SAQ A)","Version 2 (PCI DSS SAQ A)"
"View","View"
"Visa","Visa"
"Wait On Success Page","Wait On Success Page"
"Waiting for bank","Waiting for bank"
"Waiting for client payment","Waiting for customer payment"
"Waiting for risk management","Waiting for risk management"
"We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because of various (temporary) reasons. We advise you to choose a different payment method to complete your order.","We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because of various (temporary) reasons. We advise you to choose a different payment method to complete your order."
"We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because one or more fields appeared to be incorrect. We advise you to check all entered values and try again or choose a different payment method to complete your order.","We are sorry to have to inform you that your request for AfterPay Open Invoice on your order is not accepted by AfterPay. This is because one or more fields appeared to be incorrect. We advise you to check all entered values and try again or choose a different payment method to complete your order."
"We cannot get the transaction instance.","We can not establish a transaction."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the Open Payment Platform plugin."
"Webhook Secret Key","Webhook Secret Key"
"Webhook URL","Webhook URL"
"When the store is not available (network outage, server failure or any other outage), when the feedback of Open Payment Platform is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Open Payment Platform is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to choose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in Magento."
"Wrapper for encrypted notifcation","Wrapper for encrypted notifcation"
"Year","Year"
"Yellow","Yellow"
"Yes","Yes"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in their account."
"You can change this brand code, if your PSP supports different countries for this payment method","You can change this brand code, if your PSP supports different countries for this payment method."
"You can configure under the Webhook in the backend of Open Payment Platform under Administration > Webhooks.","You can configure under the Webhook in the backend of Open Payment Platform under Administration > Webhooks."
"You can decide on the order status new orders should have after they are processed successfully.","You can specify the order status for new orders that have been processed successfully."
"You can decide on the order status new orders should have that have an uncertain authorization status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can define custom parameters that are sent to the PSP with every request. Syntax: ""customParameters[RISK_MID]=123123"", one parameter per line.","You can define custom parameters that are sent to the PSP with every request. Syntax: ""customParameters[RISK_MID]=123123"", one parameter per line."
"You can restrict the available countries. If no country is selected all available will be shown.","You can restrict the available countries. If no country is selected all available will be shown."
"You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can specify the order status for orders that are approved after being in a uncertain state.","You can specify the order status for orders that are approved after being in an uncertain state."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the back-end."
"You can specify the order status for orders that are denied after being in a uncertain state.","You can specify the order status for orders that are denied after being in an uncertain state."
"You can specify the order status when an order is cancelled.","You can specify the order status for cancelled orders."
"You can specify the secret key during the setup of the webhook.","You can specify the secret key during the setup of the webhook."
"You can switch between the different environments, by selecting the corresponding operation mode.","You can switch between the different environments, by selecting the corresponding operation mode."
"You can switch between the different test modes.","You can switch between the different test modes."
"You can use a custom JavaScript file on the payment page and iframe authorization.","You can use a custom JavaScript file on the payment page and iFrame authorization."
"You can use a custom cancel button image for the payment page and iframe authorization.","You can use a customized cancel button image for the payment page and iFrame authorization."
"You can use a custom css file on the payment page and iframe authorization.","You can use a custom CSS file on the payment page and iFrame authorization."
"You can use a custom pay button image for the payment page and iframe authorization.","You can use a custom pay button image for the payment page and iFrame authorization."
"You created the order.","You created the order."
"You do not specify yet a user id. Please specify in the main configurations a user id.","You have not set a User ID. Please set a User ID in the main configurations."
"You do not specify yet a user password. Please specify in the main configurations a user password.","You have not set a user password. Please set a user password in the main configurations."
"You do not specify yet the global entity ID. Please specify in the main configurations a global entity id.","You have not determined the global entity ID. Please do so in the main configurations."
"You have no stored aliases.","You have no stored aliases."
"You have to enter a card number.","You have to enter a card number."
"You have to enter bank code of your bank.","Enter your bank's bank code."
"You have to enter commercial number of you company.","Please enter the commercial number of your company."
"You have to enter either the CVC code or the issue number of your card.","You have to enter either the CVC code or the issue number of your card."
"You have to enter sales tax number of you company.","You have to enter sales tax number of you company."
"You have to enter sales tax number of your company.","Please enter your company's sales tax number."
"You have to enter the BIC.","You have to enter the BIC of your bank."
"You have to enter the CVC code from your card.","Enter the CVC code from your card"
"You have to enter the IBAN.","You have to enter your IBAN number."
"You have to enter the account holder name on the card.","You have to enter the account holder name on the card."
"You have to enter the account holder name.","You have to enter the account holder name."
"You have to enter the card holder name on the card.","You have to enter the card holder name."
"You have to enter the location of your bank.","Please enter the location of your bank."
"You have to enter the name of the account owner.","Please enter the name of the account owner"
"You have to enter the name of your bank.","You have to enter the name of your bank."
"You have to enter your IBAN Number.","You have to enter your IBAN number."
"You have to enter your bank account number.","Please enter here the International Bank Account Number (IBAN)."
"You have to enter your gender.","Please enter your gender."
"You have to enter your social security number.","Please enter your social security number."
"You may choose one of the cards you paid before on this site.","You may choose from one of the cards previously used on this site."
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You must accept the terms of the mandate.","You must accept the terms of the mandate."
"You must agree to the presented mandate text.","You must agree to the presented mandate text."
"You must agree to the terms of service.","You must agree to the terms of service."
"You receive an Entity ID when you create your Open Payment Platform account. The entity ID specified here will be taken, when no specific Entity ID is defined in the payment method settings.","You will receive an Entity ID when you create your Open Payment Platform account. The entity ID specified here will be used, when no specific Entity ID is defined in the payment method settings."
"You will be redirect to the order confirmation page.","You will be redirected to the order confirmation page."
"You've reached the maximum amount of Afterpay paments.","You've reached the maximum amount of Afterpay paments."
"Your CoC number is incorrect.","Your CoC number is incorrect."
"Your address is invalid or incomplete.","Your address is invalid or incomplete."
"Your age is below 18.","Your age is below 18."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page."
"Your email address is invalid or incomplete.","Your email address is invalid or incomplete."
"Your order amount is too high.","Your order amount is too high."
"Your order amount is too low.","Your order amount is too low."
"Your request to use Afterpay has been declined.","Your request to use Afterpay has been declined."
"OPPCw Aliases","OPPCw Aliases"
"____paymentMethodName____","____paymentMethodName____"
"Open Payment Platform Aliases","Open Payment Platform Aliases"
"Open Payment Platform Error","Open Payment Platform Error"
"Open Payment Platform Parameters","Open Payment Platform Parameters"
"Open Payment Platform Refund Items","Open Payment Platform Refund Items"
"Open Payment Platform Section","Open Payment Platform Section"
"Open Payment Platform Transactions","Open Payment Platform Transactions"
"Open Payment Platform Unique ID","Open Payment Platform Unique ID"
"Open Payment Platform sends the invoice to the customer. It can be either send by postal services or by e-mail.","Open Payment Platform sends the invoice to the customer. It can be either send by postal services or by e-mail."
"Open Payment Platform:","Open Payment Platform:"
"Open Payment Platform: Alias Management","Open Payment Platform: Alias Management"
"customweb ltd","customweb ltd"
"http://www.sellxed.com/shop/en/software/manual/index/en/magento-payone-zahlungs-extension.html#chapter_3_1","http://www.sellxed.com/shop/en/software/manual/index/en/magento-payone-zahlungs-extension.html#chapter_3_1"
"md5","md5"
"no","No"
"or","or"
"sha2-384","sha2-384"
"yes","Yes"
